ID,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
7201350942,6,6,7,7,7,7,7,7,16,23,23,25,31,31,33,33,35,37,40,47,48,51,51,54,65,65,65,67
7404576725,1,1,1,1,1,3,6,7,8,8,8,8,8,8,8,8,11,11,17,17,17,17,17,17,17,17,17,17
7004214593,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
6603801446,7,7,7,7,7,7,15,15,15,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
7404984779,4,4,4,4,4,4,4,4,4,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
6701724167,1,1,1,1,3,3,3,3,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
55664096300,1,1,1,2,2,6,8,12,14,15,17,17,17,17,17,17,17,17,17,17,17,18,21,24,24,31,34,34
7004083422,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3
6602096124,2,2,2,2,3,3,3,3,7,7,7,7,16,16,16,16,23,28,28,35,35,37,37,37,39,39,39,39
7006211084,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
56279054800,1,1,1,1,5,5,5,7,12,12,18,23,27,27,29,33,33,47,47,51,55,59,66,69,70,73,73,78
6603755342,2,4,4,5,5,8,8,12,12,21,21,23,27,38,40,41,43,46,48,49,49,59,59,59,59,59,59,59
6701583193,1,4,5,5,5,10,11,12,12,12,12,13,13,13,13,18,18,18,18,18,18,18,18,18,18,18,18,18
6601994285,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,7,7,7,7,7
7004610663,1,4,4,7,11,14,23,26,26,31,31,31,31,31,31,31,31,31,33,34,34,34,36,36,36,36,36,36
6602872815,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6603432480,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,9,9,9,9,9,9,9,9,9,9
7102602644,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
35601231600,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
56367981800,3,3,3,3,3,3,7,8,8,11,11,12,17,18,18,25,30,33,34,36,37,37,37,38,38,38,40,41
36953663900,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
7006543782,2,2,7,7,7,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
57196011663,5,5,6,6,13,13,16,16,16,16,17,21,24,26,27,34,40,45,45,45,45,45,45,45,45,45,45,45
6603200181,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,12,12,12,12
6602228950,1,1,1,1,1,2,2,2,2,2,2,2,2,2,3,3,3,4,5,5,5,5,5,5,5,5,5,5
15923329500,2,2,2,2,5,6,6,6,6,8,13,13,13,13,13,13,19,24,28,29,29,29,29,29,29,29,30,30
7006270539,2,2,2,2,3,3,7,9,9,10,11,11,11,21,21,25,25,27,28,30,31,37,47,47,52,54,54,54
7404872551,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
36781403100,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
7103005928,2,2,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,7,7,7,7,7,7,7
7004614720,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
16835796700,3,3,3,3,4,5,6,6,6,6,6,6,14,21,23,26,29,32,33,33,37,38,38,50,52,54,73,121
6701921706,2,2,2,2,3,3,3,5,5,5,5,11,11,11,11,11,11,13,24,28,28,32,32,40,44,47,47,48
6701887954,1,1,1,1,1,2,2,2,3,3,3,4,5,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
7003512606,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4
6602804348,1,3,3,3,3,3,3,3,3,3,3,3,4,5,5,8,8,8,8,8,8,8,8,8,8,8,8,8
6505775720,5,5,5,6,6,6,6,8,8,8,8,8,8,8,8,11,11,11,17,17,17,17,48,48,48,48,48,48
6603758263,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,11,11,11,11,11,11,11,11,11,11,11,11
7003832604,1,1,1,1,1,1,1,1,1,1,1,5,5,6,6,10,12,14,15,15,15,15,15,15,15,15,15,15
7103125115,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
25924140800,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,7,7,7,9,9,9,9,9,12,12
6701783102,3,7,10,10,10,11,11,11,11,14,16,16,16,16,16,26,26,26,31,38,40,40,40,41,41,43,48,48
7003544270,7,8,8,10,13,13,13,14,17,17,19,20,22,27,29,30,34,35,37,40,40,44,47,49,50,60,62,64
6602657524,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,6,6,9,16,18,18,19,19,22,22,22
7006444724,3,3,4,5,5,6,6,6,11,11,11,12,12,13,20,21,24,24,25,26,29,29,29,32,34,34,79,80
55667389900,3,3,8,8,8,9,10,13,16,16,20,28,30,31,33,36,38,40,46,46,48,51,51,53,54,58,60,66
6603532105,1,3,3,4,6,8,8,8,8,8,8,8,8,8,8,28,75,82,82,84,84,84,101,101,113,113,113,113
7003927051,1,1,2,2,2,3,3,4,4,4,4,4,4,5,8,8,16,17,17,17,20,22,25,34,35,40,41,43
7007161486,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
6602872007,3,3,3,3,7,7,9,10,10,12,13,13,15,15,21,22,22,27,28,28,32,32,35,35,40,40,40,40
6701847183,2,5,11,11,11,13,13,15,16,18,22,23,23,23,26,26,26,26,30,32,46,46,46,54,54,56,57,57
56264443800,2,3,4,4,4,6,6,7,7,7,7,7,7,7,7,7,7,7,7,8,8,8,8,8,8,8,8,8
6603870210,4,4,4,4,8,8,8,8,8,8,8,14,14,14,14,14,14,21,21,21,21,21,21,21,21,21,21,21
7004399867,5,5,9,9,13,13,16,16,16,17,18,21,24,24,31,39,40,40,41,41,43,43,47,47,47,47,47,47
7003278868,6,6,11,12,12,13,16,17,20,23,26,29,29,38,40,40,40,40,40,40,40,40,40,40,40,40,40,40
7003727198,2,2,2,2,4,5,5,5,5,7,7,7,7,7,7,7,23,30,30,30,36,36,36,36,36,36,36,36
7003957989,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,7,7,7
7003388631,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,11,18,18
6603473264,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3
7007117678,3,5,9,9,10,11,11,11,11,11,11,11,19,22,23,25,25,28,29,30,30,30,31,32,35,37,41,41
6701661673,1,1,3,3,3,4,4,4,4,5,5,5,5,5,5,5,5,6,8,8,8,8,8,8,8,8,8,8
6701830320,1,2,3,4,5,6,6,8,8,9,26,27,34,40,41,48,63,71,78,86,86,91,128,137,146,153,159,177
16230408800,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
6602814672,2,4,4,4,4,4,4,6,6,6,10,10,11,11,11,11,13,14,16,16,16,18,22,23,23,25,32,35
8351183800,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
7004884518,1,1,1,4,11,16,21,23,23,23,26,26,26,26,26,26,26,26,31,33,33,34,34,34,34,38,38,38
7003377186,2,2,2,2,2,2,2,2,2,2,2,2,2,15,15,15,17,17,17,17,22,22,24,28,40,44,44,48
35234343000,3,6,11,12,12,12,12,15,15,19,20,20,20,20,20,20,20,20,20,20,20,29,29,29,29,29,29,29
6602631756,3,3,4,4,4,6,6,6,6,6,6,6,6,6,10,12,12,12,12,13,13,13,13,18,18,18,21,22
6603419425,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
6603338390,2,2,3,3,3,3,3,3,6,10,10,10,10,10,10,10,10,10,11,11,11,11,11,11,11,11,11,11
56008871000,1,1,4,4,4,4,4,4,10,11,11,12,12,12,14,14,15,24,31,35,37,39,44,44,52,62,70,73
6507403460,2,2,2,2,2,2,4,4,4,4,4,4,4,4,10,10,10,10,10,10,10,10,10,10,10,10,10,10
6603864305,3,4,4,6,6,8,14,16,16,16,18,18,20,20,20,21,21,21,22,22,23,23,23,23,23,23,23,23
7004219785,1,1,3,3,4,4,4,4,4,4,4,4,4,5,5,8,8,8,8,8,8,8,8,8,8,8,8,8
6701559277,1,1,1,3,3,5,5,5,5,7,9,10,12,13,15,17,25,26,48,50,59,62,68,73,78,79,80,80
6701472779,1,2,2,2,8,8,8,9,9,9,9,9,9,9,9,9,9,9,9,15,15,15,15,15,15,16,16,16
7401594535,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,31,31,33,33,33,38,38
7004005868,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
7003653406,3,4,7,10,10,10,10,10,10,10,13,13,14,14,14,14,14,14,14,14,14,19,21,24,24,24,24,27
6602734361,1,1,1,2,2,2,2,2,2,2,5,5,6,10,11,14,15,16,17,18,18,18,18,18,18,18,23,29
6603268351,2,3,4,4,4,7,7,10,10,10,10,10,10,10,11,12,15,15,15,17,21,23,23,23,23,23,23,23
56615582700,2,5,8,8,8,8,8,8,8,8,8,8,8,9,9,9,9,9,9,9,9,9,9,9,10,10,10,10
7004241900,4,4,4,4,4,4,4,8,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
7006722667,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
56311266200,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7102268259,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,7,7,7,7,7,7,7,7,7,7,7
35953675000,3,3,3,3,6,6,9,9,13,13,17,17,20,22,24,30,31,36,46,68,77,81,85,95,96,99,106,111
7103198515,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
14625029700,2,2,2,2,3,6,8,10,10,10,10,10,19,20,21,23,27,31,36,40,44,45,48,50,52,56,56,56
6602188223,3,3,3,3,3,8,8,8,8,8,8,14,14,14,15,22,27,27,28,28,30,30,30,30,30,30,30,30
6602961497,1,1,1,1,3,5,7,7,9,9,9,9,11,13,13,16,16,21,21,21,21,21,21,21,22,22,22,22
7004457439,1,3,3,4,10,18,24,26,26,28,29,31,34,34,35,42,44,45,53,56,59,61,61,61,62,62,66,68
57203122753,2,2,2,2,2,9,9,9,9,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21
35228508400,2,2,2,2,2,2,2,2,2,2,2,2,2,6,6,6,11,11,17,31,36,46,46,52,52,66,72,77
56651590600,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
7006468231,1,1,2,2,6,6,6,8,8,8,8,10,10,10,12,16,17,17,17,17,17,17,17,17,17,17,17,17
56636131300,1,1,1,1,1,1,1,1,1,1,1,2,2,4,4,4,4,4,4,8,8,8,8,8,8,8,8,8
56025765200,2,2,2,2,2,2,5,5,6,6,6,6,6,6,6,6,7,7,7,10,12,12,12,12,13,14,17,19
6603114654,1,1,1,1,5,5,5,5,5,5,6,6,6,6,6,7,11,11,11,11,12,12,12,13,13,13,13,14
6602415744,1,2,2,2,2,2,2,2,2,2,2,2,14,14,16,17,17,20,22,22,24,24,24,27,27,30,30,48
7003839397,1,1,3,4,4,4,5,8,8,9,9,12,12,12,12,13,13,13,15,15,15,15,15,15,15,15,15,15
24316011400,3,3,4,8,12,19,31,34,38,38,47,57,57,58,60,60,66,66,67,67,67,67,67,68,68,68,68,72
7006236444,2,2,2,2,2,2,9,9,9,9,11,12,12,13,14,16,16,16,18,18,20,24,27,27,27,28,28,28
6602277091,1,2,2,2,2,2,2,2,2,2,3,4,5,6,6,8,8,8,8,11,11,11,11,11,11,11,11,11
7004611283,1,1,1,1,1,1,1,1,1,1,1,1,1,5,7,7,9,10,12,17,17,20,23,23,23,24,24,24
7005197800,1,1,1,3,4,4,4,4,4,5,5,8,10,11,12,12,12,14,14,17,17,17,17,17,17,17,17,17
7005117370,5,5,5,5,5,5,5,8,8,10,10,10,10,10,10,10,10,10,13,16,16,16,16,16,16,16,16,23
7006781515,1,1,1,3,4,5,5,15,20,21,26,26,27,32,39,42,43,48,61,63,63,74,76,77,77,77,77,77
7003613786,9,14,23,23,23,25,25,28,30,34,45,48,53,55,55,56,56,59,60,61,62,62,62,62,64,66,66,67
7401496039,7,7,8,8,8,9,9,9,9,9,9,9,9,9,9,9,9,9,17,17,30,32,36,36,36,36,46,46
7003945768,2,3,4,6,7,13,16,33,37,38,42,44,48,51,54,60,65,71,81,84,88,94,104,106,112,115,115,127
6506758247,2,4,4,4,4,4,4,6,6,6,6,6,6,6,6,6,7,7,11,11,11,15,16,16,21,21,21,21
55892962800,2,2,2,4,7,7,7,10,11,11,11,11,11,11,14,14,14,14,14,14,14,14,18,19,19,19,19,21
22992100000,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,21,21,21,21,21,21
7005067334,1,1,1,1,1,1,1,1,1,1,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4
6603497365,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4,4,5,5,5,5,5,5,5
6603446309,4,4,4,4,4,4,4,4,4,4,6,6,6,6,7,8,9,9,9,9,9,10,10,10,10,10,10,10
7006427367,2,2,2,2,2,2,2,2,2,2,2,2,2,2,14,14,14,14,14,14,14,14,14,14,14,14,17,17
7003578035,2,2,2,2,5,5,7,13,16,17,19,27,27,28,44,44,58,67,71,77,78,88,89,90,90,90,90,96
6602079408,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
7003374252,5,7,10,11,14,15,18,20,23,31,36,37,39,41,46,53,54,61,64,67,72,75,77,78,79,83,91,93
7006119137,2,7,7,7,7,8,9,9,10,12,12,12,12,15,15,15,15,15,15,15,15,15,17,17,17,17,17,17
7401446308,2,2,2,4,4,4,4,7,7,7,7,7,7,7,11,11,13,15,17,17,17,22,22,23,23,23,23,23
7004480582,2,4,4,5,5,5,6,6,8,11,11,11,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
6602297843,1,4,4,7,7,8,9,11,11,11,13,13,13,13,15,15,18,18,18,18,18,23,23,26,26,26,26,26
56614772800,3,5,6,6,11,11,11,11,11,11,11,14,15,15,15,15,17,17,19,19,19,19,19,19,19,19,19,19
7004034876,2,2,5,5,7,13,15,15,18,22,25,28,30,33,38,39,39,39,40,41,41,47,55,59,61,66,66,72
6507828597,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,6,8,8,8,9,9,9,9,9,9,9,9,9
10840716100,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
7005139031,3,6,7,9,13,15,17,18,22,24,24,26,28,28,28,32,37,39,41,44,46,47,50,53,54,54,56,57
6602551455,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
6701621885,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
55933810000,1,1,1,1,1,1,1,1,4,6,6,9,10,10,10,12,12,12,14,14,17,18,23,25,27,32,32,32
6602233104,1,6,6,6,6,7,7,7,7,7,7,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
7102433594,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,11,11,26,26,26,26,26,26
7201892313,3,3,3,3,3,3,3,3,3,3,3,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
6603607315,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
6604075884,1,1,3,4,4,4,4,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7
6603054715,3,3,3,3,3,3,5,5,6,6,6,6,7,9,9,9,10,11,11,11,13,14,14,14,14,14,14,16
6602848467,1,2,2,4,6,9,26,27,30,31,31,31,31,34,39,39,43,47,49,63,66,78,98,108,110,110,113,113
6507929603,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
23985703600,3,3,3,3,6,6,6,6,6,6,6,6,6,6,12,13,14,14,14,16,19,19,19,20,20,22,22,31
7006824083,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,9,10,10,10,10,11,16,16,16,18,19,19
6602178678,15,15,15,15,15,15,15,15,15,15,15,15,15,18,24,24,24,24,24,24,24,24,24,24,24,24,24,24
7004382364,3,6,6,6,6,6,6,13,21,21,21,21,26,30,40,42,42,45,53,55,72,74,104,105,107,109,115,115
6602776022,6,6,6,7,7,7,7,7,7,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
7103134158,2,2,2,8,10,10,11,13,13,13,13,13,13,13,13,24,24,28,36,36,38,38,39,40,45,47,47,47
6603182364,3,3,3,3,4,5,13,13,13,13,13,14,15,15,15,19,19,19,19,19,22,23,25,31,33,38,38,38
7202263130,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
7003549316,2,2,2,4,4,4,16,19,22,30,48,52,62,79,98,102,102,106,106,107,154,154,155,158,158,159,160,164
7004015774,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
6603915714,2,2,2,2,5,7,7,8,9,10,10,10,10,13,13,14,14,14,15,15,19,21,21,21,21,23,25,31
7005233014,3,3,3,3,9,9,9,10,12,12,23,25,29,36,42,44,47,61,80,82,87,92,94,98,101,102,102,102
6603804220,1,1,2,2,2,2,2,2,2,2,2,2,2,2,5,8,8,8,8,8,8,8,8,8,8,8,10,10
6701777238,4,10,13,16,22,26,27,28,29,35,38,39,39,42,67,67,72,80,85,92,100,101,105,105,105,105,107,112
56211628500,1,5,6,9,13,16,20,27,32,35,39,44,51,57,62,71,89,102,110,125,131,146,149,153,158,158,158,160
7103097378,4,4,4,4,4,5,7,8,9,16,17,17,17,17,17,17,17,17,20,22,22,24,25,25,25,26,26,26
6602358740,2,3,3,5,5,5,5,5,5,5,6,6,6,6,6,6,7,8,8,8,8,8,8,8,8,8,8,8
56249200000,1,2,3,3,3,3,3,5,5,5,5,6,6,11,12,16,17,24,28,34,40,43,44,49,49,51,51,53
7102641392,1,1,2,2,2,2,2,2,2,2,5,7,7,7,7,7,7,7,7,7,8,8,8,8,8,8,8,8
6602112615,1,1,1,2,2,4,4,4,5,8,12,14,18,18,18,18,21,25,31,34,37,38,53,56,63,63,69,69
6602691921,1,1,6,6,6,7,8,8,8,9,10,10,10,11,11,11,12,14,14,18,18,18,18,18,18,18,18,18
7004287020,1,1,1,2,2,2,2,2,2,2,2,2,5,11,11,11,13,14,15,15,20,21,21,22,22,23,23,23
6602111233,3,3,3,3,3,3,3,3,3,5,5,5,6,6,9,11,11,11,11,11,11,11,11,11,11,11,11,11
6701545982,5,5,5,13,13,16,16,20,20,22,22,28,31,32,40,44,44,46,47,53,56,58,59,59,62,68,70,71
9272128800,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
6603888165,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,7,7,7,7,7,7
24787840200,5,5,6,6,13,13,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16
6603010791,2,2,2,5,5,8,8,8,8,9,9,9,9,12,12,15,17,20,23,23,23,26,26,27,27,27,27,27
8262685700,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,6,6,6,6,6,6,6,6,6,6,6
7004714689,3,5,9,18,18,18,18,18,18,20,22,25,25,26,26,26,26,28,28,29,29,31,33,33,33,33,39,39
7006002142,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,6,6,6,6,6,6,6,6,6,6
6603439197,3,3,3,3,3,3,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,10,10,10,10,10,10,10
6701679798,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
7004393589,1,1,1,1,4,4,4,4,4,4,7,8,8,8,8,8,8,9,9,9,9,9,9,9,10,10,10,10
7201888344,1,1,1,1,1,1,4,4,8,8,9,9,9,12,12,12,13,17,17,22,26,32,34,34,34,34,34,36
6602671160,2,2,2,3,3,4,4,8,8,9,11,11,12,12,12,17,17,19,19,22,22,22,22,22,22,22,22,22
7102050875,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5
57202698172,7,11,11,11,12,13,15,17,21,23,24,26,26,28,28,32,37,42,44,46,47,49,52,52,74,76,82,85
7402649076,4,4,4,4,4,4,4,4,4,4,4,5,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
6701745308,3,3,3,3,6,6,6,6,6,6,6,6,6,6,6,6,6,11,11,15,20,20,20,20,20,20,20,20
7801626172,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
56091827500,4,7,7,8,10,16,16,16,16,20,30,32,38,39,48,48,52,57,59,66,66,67,67,67,67,67,67,67
7003799892,2,2,2,2,2,2,2,2,2,2,9,9,9,9,9,9,9,9,17,17,17,22,22,26,26,26,26,31
6603992288,1,2,6,7,9,10,13,14,16,17,17,17,17,20,20,21,26,28,28,29,38,40,41,50,60,62,69,73
55903476800,8,8,8,8,11,11,11,11,11,11,12,12,24,28,30,30,33,38,38,50,54,60,81,86,86,87,87,87
6701313092,4,5,7,12,12,12,12,13,16,16,16,16,16,18,19,19,25,26,26,26,26,26,26,26,26,26,26,26
6508066069,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,4,4,7,9,9,9,9,9,9,9,9,9,9
6701463941,3,3,3,5,5,7,7,7,7,7,7,7,10,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
6603876874,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
8983998100,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4
7005788200,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
56181692700,1,1,5,5,5,5,5,5,5,5,5,5,7,7,7,7,8,10,10,10,12,15,15,16,17,18,18,18
56035526000,3,4,4,4,4,4,4,4,4,4,6,6,6,6,7,10,10,10,10,10,10,10,10,10,10,10,10,10
7004292200,4,4,4,9,9,9,9,14,16,17,17,18,19,22,22,26,26,26,26,26,26,26,26,26,26,26,26,26
6602138532,4,4,4,4,7,8,8,8,10,10,10,16,17,17,17,24,27,28,33,35,38,39,47,50,54,54,54,54
8694490300,1,2,6,7,7,7,8,11,11,11,14,15,16,17,17,23,24,34,35,35,35,38,40,40,44,44,44,48
7006758879,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
7004567230,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
57203048540,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,6,6,6,6,6,7,8,10,10,10,10,10,11
7007036225,4,4,4,4,4,4,4,12,19,19,19,19,19,19,19,19,23,25,29,42,42,55,63,69,74,74,74,74
35917942900,6,6,8,8,10,14,14,24,24,26,28,30,34,34,34,40,41,44,46,46,46,46,46,46,46,46,46,46
6701802560,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
7005286398,3,3,3,3,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
36070935800,5,5,5,5,10,14,14,14,17,17,27,27,27,30,30,30,30,30,30,35,35,35,35,35,35,35,35,35
7004395771,1,1,3,4,4,4,13,14,18,18,20,22,26,39,39,47,49,53,60,63,73,74,87,88,92,95,96,96
55901458300,1,1,1,2,5,7,7,8,10,11,11,11,12,14,14,16,16,17,17,17,18,20,20,31,31,31,31,31
7202130838,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,12,15,15,15,15,15,15,15,15,15,15,15
6603710102,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
7004518040,1,1,1,1,1,1,1,1,1,1,1,5,9,9,10,10,10,10,10,10,10,10,10,10,10,68,68,68
7003395520,2,2,2,2,2,4,4,4,4,7,7,8,8,12,13,13,14,16,16,16,16,16,16,16,16,16,16,16
6603380168,2,2,2,2,3,3,5,11,11,11,12,13,15,15,15,15,15,17,17,21,21,21,21,21,22,22,22,25
6507749377,2,2,2,4,4,4,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
6602755825,1,1,1,1,1,1,1,4,5,8,8,8,8,8,8,11,11,14,15,15,16,16,18,22,26,29,29,30
6602581796,2,4,4,4,4,6,8,8,8,8,8,8,10,11,15,20,20,20,20,22,27,39,40,44,45,50,51,51
6602839262,3,3,4,6,6,6,6,10,15,17,22,23,25,25,25,30,34,41,45,45,55,86,88,93,96,99,103,108
7004136722,5,5,5,5,10,10,10,10,10,10,10,35,35,35,37,37,37,37,43,49,49,49,49,49,49,57,57,61
55161107700,6,8,9,9,11,12,15,17,18,24,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
6603839802,2,2,2,2,4,5,5,6,12,14,16,16,20,22,22,23,26,39,43,48,54,64,68,71,95,100,106,118
35894101100,1,1,1,1,1,1,1,5,5,7,8,8,11,12,15,15,20,27,27,27,27,27,27,27,27,27,27,27
7006735859,1,1,1,1,1,4,8,14,14,19,19,19,20,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23
55296384600,6,6,6,6,6,6,6,6,6,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
6603045939,1,1,3,3,3,3,5,8,8,9,12,12,14,17,20,22,23,23,23,24,24,24,24,24,24,24,24,25
35613138500,1,1,1,1,1,1,4,4,4,4,7,10,10,12,15,21,26,30,30,31,32,36,38,43,43,43,45,45
7006708587,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
55915206800,3,3,3,3,5,9,9,9,9,20,21,23,27,27,31,31,32,36,45,45,45,47,47,49,53,53,53,53
6701592669,2,2,2,3,3,3,3,5,5,6,6,6,9,9,12,12,12,13,13,13,19,19,25,28,29,29,36,37
